state_code,state,district_number,district_code,dem_candidate,rep_candidate,dem_votes,rep_votes,dem_per,rep_per,winner
NC,North Carolina,03,NC03,Erik Anderson,Walter B. Jones,114314.0,195571.0,36.88916856253126,63.11083143746874,Republican
NC,North Carolina,04,NC04,David E. Price,Timothy Bruce D'Annunzio,259534.0,88951.0,74.47494153263412,25.525058467365884,Democrat
NC,North Carolina,05,NC05,Elisabeth M. Motsinger,Virginia Foxx,148252.0,200945.0,42.45511845748961,57.54488154251038,Republican
NC,North Carolina,06,NC06,Anthony Emanuel Foriest,Howard Coble,142467.0,222116.0,39.07669858441014,60.92330141558987,Republican
NC,North Carolina,07,NC07,Mike McIntyre,David Rouzer,168695.0,168041.0,50.09710871424499,49.90289128575501,Democrat
NC,North Carolina,08,NC08,Lawrence Webb Kissell,Richard Hudson,137139.0,160695.0,45.36820166732831,53.16097657800714,Republican
NC,North Carolina,09,NC09,Jennifer Roberts,Robert Pittenger,171503.0,194537.0,45.650137081104106,51.78125582261971,Republican
ND,North Dakota,01,ND01,Pam Gulleson,Kevin Cramer,131870.0,173585.0,41.7014521351953,54.89305049585104,Republican
OH,Ohio,01,OH01,Jeff Sinnard,Steve Chabot,131490.0,201907.0,37.599080396664725,57.73456175868419,Republican
OH,Ohio,10,OH10,Sharen Swartz Neuhardt,Mike Turner,131097.0,208201.0,37.49152775037106,59.5419694512842,Republican
OH,Ohio,11,OH11,Marcia L. Fudge,None,258359.0,0.0,100.0,0.0,Democrat
OH,Ohio,12,OH12,James Reese,Patrick J. Tiberi,134605.0,233869.0,36.53039291781781,63.469607082182186,Republican
OH,Ohio,13,OH13,Tim Ryan,Marisha Agana,235492.0,88120.0,72.76986020295911,27.230139797040906,Democrat
OH,Ohio,14,OH14,Dale Virgil Blanchard,David P. Joyce,131637.0,183657.0,38.72883899097954,54.033610478560966,Republican
OH,Ohio,15,OH15,Pat Lang,Steve Stivers,128188.0,205274.0,38.441561557238906,61.5584384427611,Republican
OH,Ohio,16,OH16,Betty Sutton,Jim Renacci,170600.0,185165.0,47.95300268435624,52.04699731564375,Republican
OH,Ohio,02,OH02,William R. Smith,Brad Wenstrup,137077.0,194296.0,41.3663756552284,58.6336243447716,Republican
OH,Ohio,03,OH03,Joyce Beatty,Chris Long,201897.0,77901.0,68.28873134631256,26.348883146401853,Democrat
OH,Ohio,04,OH04,Jim Slone,Jim Jordan,114214.0,182643.0,36.49032901168698,58.35276902727813,Republican
OH,Ohio,05,OH05,Angela Zimmann,Bob Latta,137806.0,201514.0,39.16300535981221,57.26814407266154,Republican
OH,Ohio,06,OH06,Charles A. Wilson,Bill Johnson,144444.0,164536.0,46.748656870994886,53.25134312900512,Republican
OH,Ohio,07,OH07,Joyce Healy-Abrams,Bob Gibbs,137708.0,178104.0,43.604422884500906,56.39557711549909,Republican
OH,Ohio,08,OH08,None,John A. Boehner,0.0,246378.0,0.0,99.2195428405741,Republican
OH,Ohio,09,OH09,Marcy Kaptur,Samuel Wurzelbacher,217771.0,68668.0,73.0373217423968,23.030278638601576,Democrat
OK,Oklahoma,01,OK01,John Olson,Jim Bridenstine,91421.0,181084.0,32.0424657918349,63.4687640197398,Republican
OK,Oklahoma,02,OK02,Rob Wallace,Markwayne Mullin,96081.0,143701.0,38.33854723636538,57.34003160263674,Republican
OK,Oklahoma,03,OK03,Tim Murray,Frank D. Lucas,53472.0,201744.0,19.95201546251348,75.27676928989601,Republican
OK,Oklahoma,04,OK04,Donna Marie Bebo,Tom Cole,71846.0,176740.0,27.59794261920401,67.89049325666171,Republican
OK,Oklahoma,05,OK05,Tom Guild,James Lankford,97504.0,153603.0,37.26120369768837,58.6994653714312,Republican
OR,Oregon,01,OR01,Suzanne Bonamici,Delinda Delgado Morgan,197845.0,109699.0,59.59545755768419,33.04385806373878,Democrat
OR,Oregon,02,OR02,Joyce B. Segers,Greg Walden,96741.0,228043.0,29.11649185113843,68.63493401152729,Republican
OR,Oregon,03,OR03,Earl Blumenauer,Ronald Green,264979.0,70325.0,74.45844748858448,19.76115208991921,Democrat
OR,Oregon,04,OR04,Peter A. DeFazio,Arthur Robinson,212866.0,140549.0,59.11499411255027,39.03184777054498,Democrat
OR,Oregon,05,OR05,Kurt Schrader,Fred Thompson,177229.0,139223.0,54.03817422325212,42.449919199926825,Democrat
PA,Pennsylvania,01,PA01,Robert A. Brady,John J. Featherman,235394.0,41708.0,84.94850271741092,15.051497282589082,Democrat
PA,Pennsylvania,10,PA10,Philip Scollo,Tom Marino,94227.0,179563.0,34.41579312611856,65.58420687388144,Republican
PA,Pennsylvania,11,PA11,Gene Stilp,Lou Barletta,118231.0,166967.0,41.45576055933071,58.54423944066929,Republican
PA,Pennsylvania,12,PA12,Mark S. Critz,Keith J. Rothfus,163589.0,175352.0,48.26474224127503,51.73525775872497,Republican
PA,Pennsylvania,13,PA13,Allyson Y. Schwartz,Joseph James Rooney,209901.0,93918.0,69.08751592230901,30.912484077690998,Democrat
PA,Pennsylvania,14,PA14,Mike Doyle,Hans F. Lessmann,251932.0,75702.0,76.8943394153232,23.105660584676805,Democrat
PA,Pennsylvania,15,PA15,Richard David Daugherty,Charles W. Dent,128764.0,168960.0,43.2494525130658,56.75054748693421,Republican
PA,Pennsylvania,16,PA16,Aryanna C. Strader,Joseph R. Pitts,111185.0,156192.0,39.0422816128885,54.8463556206348,Republican
PA,Pennsylvania,17,PA17,Matt Cartwright,Laureen A. Cummings,161393.0,106208.0,60.31106012309371,39.68893987690629,Democrat
PA,Pennsylvania,18,PA18,Lawrence O. Maggi,Tim Murphy,122146.0,216727.0,36.044771935208765,63.95522806479124,Republican
PA,Pennsylvania,02,PA02,Chaka Fattah,Robert Allen Mansfield,318176.0,33381.0,89.27847895259634,9.366529549421134,Democrat
PA,Pennsylvania,03,PA03,Missa Eaton,Mike Kelly,123933.0,165826.0,40.96769075150241,54.81597545898702,Republican
PA,Pennsylvania,04,PA04,Harry Perkinson,Scott Perry,104643.0,181603.0,34.42430423054148,59.74175932627146,Republican
PA,Pennsylvania,05,PA05,Charles Dumas,"Glenn ""G.T."" Thompson",104725.0,177740.0,37.07538987131149,62.92461012868851,Republican
PA,Pennsylvania,06,PA06,Manan Trivedi,Jim Gerlach,143803.0,191725.0,42.85871819937531,57.14128180062469,Republican
PA,Pennsylvania,07,PA07,George Badey,Patrick Meehan,143509.0,209942.0,40.60223340717667,59.39776659282333,Republican
PA,Pennsylvania,08,PA08,Kathy Boockvar,Michael G. Fitzpatrick,152859.0,199379.0,43.396510314049024,56.60348968595098,Republican
PA,Pennsylvania,09,PA09,Karen Lynn Ramsburg,Bill Shuster,105128.0,169177.0,38.325221924500106,61.6747780754999,Republican
RI,Rhode Island,01,RI01,David N. Cicilline,Brendan P. Doherty,108612.0,83737.0,52.95175876947078,40.82441557175243,Democrat
RI,Rhode Island,02,RI02,Jim Langevin,Michael G. Riley,124067.0,78189.0,55.720380849726034,35.11587173268661,Democrat
SC,South Carolina,01,SC01,Bobbie Rose,Tim Scott,98154.0,179908.0,33.84468972080562,62.0344605241834,Republican
SC,South Carolina,02,SC02,None,Joe Wilson,0.0,196116.0,0.0,96.26837098341824,Republican
SC,South Carolina,03,SC03,Brian Doyle,Jeff Duncan,84735.0,169512.0,33.26032430140955,66.53713451325349,Republican
SC,South Carolina,04,SC04,Deb Morrow,Trey Gowdy,84087.0,173201.0,31.506946838326765,64.897483550906,Republican
SC,South Carolina,05,SC05,Joyce Knott,Mick Mulvaney,113904.0,154324.0,40.97221972424758,55.51163116944782,Republican
SC,South Carolina,06,SC06,"James E. ""Jim"" Clyburn",None,218717.0,0.0,93.62284099907968,0.0,Democrat
SC,South Carolina,07,SC07,Gloria Bromell-Tinubu,Tom Rice,114594.0,153068.0,41.55901616752134,55.51211657442935,Republican
SD,South Dakota,01,SD01,Matt Varilek,Kristi Noem,153789.0,207640.0,42.55026575067302,57.44973424932698,Republican
TN,Tennessee,01,TN01,Alan Woodruff,Phil Roe,47663.0,182252.0,19.88676190794085,76.04225775226142,Republican
TN,Tennessee,02,TN02,Troy Christopher Goodale,John J. Duncan Jr.,54522.0,196894.0,20.612842857412904,74.43866845617285,Republican
TN,Tennessee,03,TN03,Mary M. Headrick,Chuck Fleischmann,91094.0,157830.0,35.45769124475982,61.43420432915935,Republican
TN,Tennessee,04,TN04,Eric Stewart,Scott DesJarlais,102022.0,128568.0,44.24389609263194,55.75610390736806,Republican
TN,Tennessee,05,TN05,Jim Cooper,Brad Staats,171621.0,86240.0,65.23157034531253,32.77903418917121,Democrat
TN,Tennessee,06,TN06,None,Diane Black,0.0,184383.0,0.0,76.43103784182622,Republican
TN,Tennessee,07,TN07,Credo Amouzouvik,Marsha Blackburn,61679.0,182730.0,23.971069465927727,71.0166105726256,Republican
TN,Tennessee,08,TN08,Timothy D. Dixon,Stephen Lee Fincher,79490.0,190923.0,28.448010536035103,68.32783388566398,Republican
TN,Tennessee,09,TN09,Steve Cohen,George Flinn,188422.0,59742.0,75.07241410909728,23.802826441210104,Democrat
TX,Texas,01,TX01,Shirley McKellar,Louie Gohmert,67222.0,178322.0,26.925634267678184,71.42651146768779,Republican
TX,Texas,10,TX10,Tawana W. Cadien,Michael T. McCaul,95710.0,159783.0,36.2511788924282,60.51950806570739,Republican
TX,Texas,11,TX11,Jim Riley,Mike Conaway,41970.0,177742.0,18.56890670418497,78.63889958101609,Republican
TX,Texas,12,TX12,Dave Robinson,Kay Granger,66080.0,175649.0,26.67614003358739,70.9085550962408,Republican
TX,Texas,13,TX13,None,Mac Thornberry,0.0,187775.0,0.0,90.98154931488264,Republican
TX,Texas,14,TX14,Nicholas V. Lampson,Randy Weber,109697.0,131460.0,44.62147991164949,53.47402161577293,Republican
TX,Texas,15,TX15,Rubén Hinojosa,Dale A. Brueggemann,89296.0,54056.0,60.88598877683911,36.85778768725155,Democrat
TX,Texas,16,TX16,Beto O'Rourke,Barbara Carrasco,101403.0,51043.0,65.41918002645076,32.92990548691977,Democrat
TX,Texas,17,TX17,None,Bill Flores,0.0,143284.0,0.0,79.92993495553993,Republican
TX,Texas,18,TX18,Sheila Jackson Lee,Sean Seibert,146223.0,44015.0,75.0123119857181,22.579668807584184,Democrat
TX,Texas,19,TX19,None,Randy Neugebauer,0.0,163239.0,0.0,84.99242436075663,Republican
